Code AGB,Code CIQUAL,Groupe d'aliment,Sous-groupe d'aliment,Nom du Produit en Français,LCI Name,DQR,Nom et code,Agriculture,Transformation,Emballage,Transport,Supermarché et distribution,Consommation
42603,42603,aliments infantiles,petits pots salés et plats infantiles,"Plat légumes, avec féculent et viande/poisson, dès 6-8 mois","Vegetable dish for baby, w meat/fish and starch, from 6-8 months",2.4,"Plat légumes, avec féculent et viande/poisson, dès 6-8 mois (42603)",0.24141042000000001,0.044128012,0.016436001,0.020549652999999998,0.004831530299999999,0.0040545827
42604,42604,aliments infantiles,petits pots salés et plats infantiles,"Plat légumes, avec féculent et viande/poisson, dès 8-12 mois","Vegetable dish for baby, w meat/fish and starch, from 8-12 months",2.8,"Plat légumes, avec féculent et viande/poisson, dès 8-12 mois (42604)",0.24141042000000001,0.044128012,0.016436001,0.020549652999999998,0.004831530299999999,0.0040545827
20248,20248,aliments infantiles,petits pots salés et plats infantiles,"Plat légumes, avec féculent, dès 6-8 mois","Vegetable dish for baby, with starch, from 6-8 months",2.39,"Plat légumes, avec féculent, dès 6-8 mois (20248)",0.062498379,0.045215176999999995,0.016436001,0.011780057,0.004831530299999999,0.0040545827
20252,20252,aliments infantiles,petits pots salés et plats infantiles,Soupe pour bébé légumes et pomme de terre,"Soup for baby, with vegetables and potatoes",2.84,Soupe pour bébé légumes et pomme de terre (20252),0.011486609,0.029344802,0.015130251,0.0090017933,0.0045028964,0.0040545827
20253,20253,aliments infantiles,petits pots salés et plats infantiles,"Soupe pour bébé légumes, céréales et lait","Soup for baby, with vegetables, cereals and milk",2.78,"Soupe pour bébé légumes, céréales et lait (20253)",0.023979953,0.029521442999999998,0.015130251,0.010000798,0.0045028964,0.0040545827
1014,1014,boissons,boisson alcoolisées,Alcool pur,Pure alcohol,3.29,Alcool pur (1014),0.0010697005,0.047280716,0.050708750999999996,0.014130639,0.0044018495,0.0024548656000000003
1007,1007,boissons,boisson alcoolisées,Apéritif à base de vin ou vermouth,Wine-based aperitif,2.48,Apéritif à base de vin ou vermouth (1007),0.076691408,0.015284293,0.050708750999999996,0.015166504,0.0044018495,0.0024548656000000003
5001,5001,boissons,boisson alcoolisées,"Bière ""coeur de marché"" (4-5° alcool)","Beer, regular (4-5° alcohol)",2.84,"Bière ""coeur de marché"" (4-5° alcool) (5001)",0.0084287247,0.030800776,0.050708750999999996,0.021460123,0.0089235608,0.0024548656000000003
5011,5011,boissons,boisson alcoolisées,"Bière ""de spécialités"" ou d'abbaye, régionales ou d'une brasserie (degré d'alcool variable)","Beer, ""specialty"", from abbey or regional (varying alcohol content)",3.07,"Bière ""de spécialités"" ou d'abbaye, régionales ou d'une brasserie (degré d'alcool variable) (5011)",0.0084287247,0.030800776,0.050708750999999996,0.021460123,0.0089235608,0.0024548656000000003
5010,5010,boissons,boisson alcoolisées,"Bière ""spéciale"" (5-6° alcool)","Beer, special (5-6° alcohol)",3.07,"Bière ""spéciale"" (5-6° alcool) (5010)",0.0084287247,0.030800776,0.050708750999999996,0.021460123,0.0089235608,0.0024548656000000003
5000,5000,boissons,boisson alcoolisées,Bière brune,"Beer, dark",3.07,Bière brune (5000),0.0084287247,0.030800776,0.050708750999999996,0.021460123,0.0089235608,0.0024548656000000003
5008,5008,boissons,boisson alcoolisées,Bière faiblement alcoolisée (3° alcool),"Beer, low alcohol-content (3° alcohol)",3.07,Bière faiblement alcoolisée (3° alcool) (5008),0.0084287247,0.030800776,0.050708750999999996,0.021460123,0.0089235608,0.0024548656000000003
5002,5002,boissons,boisson alcoolisées,Bière forte (>8° alcool),"Beer, strong (>8° alcohol)",3.07,Bière forte (>8° alcool) (5002),0.0084287247,0.030800776,0.050708750999999996,0.021460123,0.0089235608,0.0024548656000000003
5030,5030,boissons,boisson alcoolisées,"Bière sans alcool (<1,2° alcool)","Beer, alcohol-free (<1,2° alcohol)",3.07,"Bière sans alcool (<1,2° alcool) (5030)",0.0084287247,0.030800776,0.050708750999999996,0.021460123,0.0089235608,0.0024548656000000003
18905,18905,boissons,boissons sans alcool,"Boisson à base d'avoine, nature","Oat-based drink, plain, prepacked",2.23,"Boisson à base d'avoine, nature (18905)",0.0320651,0.020535013,0.0099703815,0.010915794999999999,0.0042592639,0
18904,18904,boissons,boissons sans alcool,"Boisson à base de riz, nature","Rice-based drink, plain",3.56,"Boisson à base de riz, nature (18904)",0.022771924,0.014955929,0.0099703815,0.009606368200000001,0.0019170676,0.0024548656000000003
18011,18011,boissons,boissons sans alcool,"Boisson à la noix de coco, nature, préemballée",Coconut water,2.0130199194892686,"Boisson à la noix de coco, nature, préemballée (18011)",0.11017421999999999,0.010720169,0.0099703815,0.038433389,0.0040655915,0
18907,18907,boissons,boissons sans alcool,"Boisson à la noix de coco, nature, préemballée","Coconut-based drink, plain, prepacked",2.052724213305074,"Boisson à la noix de coco, nature, préemballée (18907)",0.023271057,0.091900333,0.0099703815,0.017232713,0.0042592639,0
18107,18107,boissons,boissons sans alcool,Boisson à l'amande,"Almond drink not sweet, not fortified, prepacked",2.21,Boisson à l'amande (18107),0.022771925,0.014955929,0.0099703815,0.009606368200000001,0.0042592639,0
18030,18030,boissons,boissons sans alcool,"Boisson à l'eau minérale ou de source, aromatisée, non sucrée, avec édulcorants","Bottled water, flavoured, without sugar and with artificial sweeteners",2.97,"Boisson à l'eau minérale ou de source, aromatisée, non sucrée, avec édulcorants (18030)",0.00084698284,0,0.024371213,0.01439887,0.0089235608,0.0024548656000000003
18028,18028,boissons,boissons sans alcool,"Boisson à l'eau minérale ou de source, aromatisée, non sucrée, sans édulcorant","Bottled water, flavoured, without sugar and artificial sweeteners",2.97,"Boisson à l'eau minérale ou de source, aromatisée, non sucrée, sans édulcorant (18028)",0.00084698284,0,0.024371213,0.01439887,0.0089235608,0.0024548656000000003
18012,18012,boissons,boissons sans alcool,"Boisson à l'eau minérale ou de source, aromatisée, sucrée","Bottled water, flavoured, w sugar",2.97,"Boisson à l'eau minérale ou de source, aromatisée, sucrée (18012)",0.00084698284,0,0.024371213,0.01439887,0.0089235608,0.0024548656000000003
18343,18343,boissons,boissons sans alcool,Boisson au jus de fruit et au lait,Fruit juice with milk,3.68,Boisson au jus de fruit et au lait (18343),0.25670692,0.0056416743,0.03885904,0.029588387,0.0089235608,0.0024548656000000003
18902,18902,boissons,boissons sans alcool,"Boisson au soja, aromatisée, sucrée","Soy drink, flavoured, with sugar",2.95,"Boisson au soja, aromatisée, sucrée (18902)",0.012449165,0.0063742524000000005,0.0099703815,0.010570958,0.0044723036,0.0024548656000000003
18903,18903,boissons,boissons sans alcool,"Boisson au soja, aromatisée, sucrée, enrichie en calcium","Soy drink, flavoured, enriched in calcium, w sugar or fruit concentrate",2.95,"Boisson au soja, aromatisée, sucrée, enrichie en calcium (18903)",0.012449165,0.0063742524000000005,0.0099703815,0.010570958,0.0044723036,0.0024548656000000003
18900,18900,boissons,boissons sans alcool,"Boisson au soja, nature","Soy drink, plain, prepacked",2.18,"Boisson au soja, nature (18900)",0.012449165,0.0063742524000000005,0.0099703815,0.010570958,0.0042592639,0
18901,18901,boissons,boissons sans alcool,"Boisson au soja, nature, enrichie en calcium","Soy drink, plain, fortified with calcium",2.95,"Boisson au soja, nature, enrichie en calcium (18901)",0.012449165,0.0063742524000000005,0.0099703815,0.010570958,0.0044723036,0.0024548656000000003
18065,18065,boissons,boissons sans alcool,"Boisson au thé, aromatisée, non sucrée, avec édulcorants","Still soft drink with tea extract, flavoured, without sugar and with artificial sweeteners",3.02,"Boisson au thé, aromatisée, non sucrée, avec édulcorants (18065)",0.034770761000000004,0.0012795466,0.03885904,0.015041337,0.0089235608,0.0024548656000000003
18075,18075,boissons,boissons sans alcool,"Boisson au thé, aromatisée, sucrée","Still soft drink with tea extract, flavoured, with sugar",2.74,"Boisson au thé, aromatisée, sucrée (18075)",0.034770761000000004,0.0012795466,0.03885904,0.015041337,0.0089235608,0.0024548656000000003
18015,18015,boissons,boissons sans alcool,"Boisson au thé, aromatisée, sucrée, avec édulcorants","Still soft drink with tea extract, with sugar and artificial sweetener(s)",3.02,"Boisson au thé, aromatisée, sucrée, avec édulcorants (18015)",0.034770761000000004,0.0012795466,0.03885904,0.015041337,0.0089235608,0.0024548656000000003
18106,18106,boissons,boissons sans alcool,"Boisson cacaotée ou au chocolat, instantanée, sucrée, enrichie en vitamines, prête à boire (reconstituée avec du lait demi-écrémé standard)","Instant cocoa or chocolate beverage, with sugar, fortified with vitamins and chemical elements, ready-to-drink (reconstituted with standard semi-skimm",3.07,"Boisson cacaotée ou au chocolat, instantanée, sucrée, enrichie en vitamines, prête à boire (reconstituée avec du lait demi-écrémé standard) (18106)",0.08845770700000001,0.0069971419,0.015524526000000002,0.015688688000000003,0.0046104892,0.0040124572
18104,18104,boissons,boissons sans alcool,"Boisson cacaotée ou au chocolat, instantanée, sucrée, prête à boire (reconstituée avec du lait demi-écrémé standard)","Instant cocoa or chocolate beverage, with sugar, ready-to-drink (reconstituted with standard semi-skimmed milk)",2.76,"Boisson cacaotée ou au chocolat, instantanée, sucrée, prête à boire (reconstituée avec du lait demi-écrémé standard) (18104)",0.08845770700000001,0.0069971419,0.015344523000000002,0.015688688000000003,0.0046098894,0.0040124572
18353,18353,boissons,boissons sans alcool,"Boisson énergisante, non sucrée, avec édulcorants","Energy drink, without sugar and with artificial sweetener(s)",2.92,"Boisson énergisante, non sucrée, avec édulcorants (18353)",0.012510222,0.0022935912000000003,0.03885904,0.014650217,0.0089235608,0.0024548656000000003
18352,18352,boissons,boissons sans alcool,"Boisson énergisante, sucrée","Energy drink, with sugar",3.2,"Boisson énergisante, sucrée (18352)",0.012510222,0.0022935912000000003,0.03885904,0.014650217,0.0089235608,0.0024548656000000003
18340,18340,boissons,boissons sans alcool,"Boisson gazeuse aux fruits (à moins de 10% de jus), non sucrée, avec édulcorants","Fruit soft drink, carbonated (less than 10% of fruit juice), without sugar and with artificial sweetener(s)",2.97,"Boisson gazeuse aux fruits (à moins de 10% de jus), non sucrée, avec édulcorants (18340)",0.00084698284,0,0.024371213,0.01439887,0.0089235608,0.0024548656000000003
18345,18345,boissons,boissons sans alcool,"Boisson gazeuse aux fruits (à moins de 10% de jus), non sucrée, sans édulcorant","Fruit soft drink, carbonated (less than 10% of fruit juice), without sugar and artificial sweetener(s)",2.97,"Boisson gazeuse aux fruits (à moins de 10% de jus), non sucrée, sans édulcorant (18345)",0.00084698284,0,0.024371213,0.01439887,0.0089235608,0.0024548656000000003
18049,18049,boissons,boissons sans alcool,"Boisson gazeuse aux fruits (à moins de 10% de jus), sucrée","Fruit soft drink, carbonated (less than 10% of fruit juice), with sugar",3.54,"Boisson gazeuse aux fruits (à moins de 10% de jus), sucrée (18049)",0.0064858992,0.0036711025,0.03885904,0.014788849,0.0089235608,0.0024548656000000003
18033,18033,boissons,boissons sans alcool,"Boisson gazeuse aux fruits (à moins de 10% de jus), sucrée, avec édulcorants","Fruit soft drink, carbonated (less than 10% of fruit juice), with sugar and artificial sweetener(s)",3.54,"Boisson gazeuse aux fruits (à moins de 10% de jus), sucrée, avec édulcorants (18033)",0.0064858992,0.0036711025,0.03885904,0.014788849,0.0089235608,0.0024548656000000003
18019,18019,boissons,boissons sans alcool,"Boisson gazeuse aux fruits (de 10 à 50% de jus), sucrée","Fruit soft drink, carbonated (10-50% of fruit juice), with sugar",3.54,"Boisson gazeuse aux fruits (de 10 à 50% de jus), sucrée (18019)",0.0064858992,0.0036711025,0.03885904,0.014788849,0.0089235608,0.0024548656000000003
18026,18026,boissons,boissons sans alcool,"Boisson gazeuse, sans jus de fruit, sucrée","Soft drink, carbonated, without fruit juice, with sugar",2.6,"Boisson gazeuse, sans jus de fruit, sucrée (18026)",0.026288591,0.0029585851,0.03885904,0.015753703,0.0089235608,0.0024548656000000003
18078,18078,boissons,boissons sans alcool,"Boisson gazeuse, sans jus de fruit, sucrée, avec édulcorants","Soft drink, carbonated, without fruit juice, with sugar and artificial sweetener(s)",2.6,"Boisson gazeuse, sans jus de fruit, sucrée, avec édulcorants (18078)",0.026288591,0.0029585851,0.03885904,0.015753703,0.0089235608,0.0024548656000000003
19127,19127,boissons,boissons sans alcool,"Boisson lactée aromatisée à la fraise, sucrée, au lait partiellement écrémé, enrichie à la vitamine D","Strawberry flavoured milk, with sugar, partially skimmed, fortified with vitamins D",2.9,"Boisson lactée aromatisée à la fraise, sucrée, au lait partiellement écrémé, enrichie à la vitamine D (19127)",0.088851865,0.0014477577,0.03885904,0.015711414,0.0089235608,0.0024548656000000003
19122,19122,boissons,boissons sans alcool,"Boisson lactée aromatisée au chocolat, sucrée, au lait partiellement écrémé, enrichie et/ou restaurée en vitamines et/ou minéraux","Chocolate flavoured milk, with sugar, partially skimmed, fortified with vitamins and chemicals elements",2.9,"Boisson lactée aromatisée au chocolat, sucrée, au lait partiellement écrémé, enrichie et/ou restaurée en vitamines et/ou minéraux (19122)",0.088851865,0.0014477577,0.03885904,0.015711414,0.0089235608,0.0024548656000000003
18304,18304,boissons,boissons sans alcool,"Boisson plate aux fruits (10 à 50% de jus), à teneur réduite en sucres","Fruit soft drink, still (10-50% of fruit juice), reduced sugar",3.56,"Boisson plate aux fruits (10 à 50% de jus), à teneur réduite en sucres (18304)",0.029337351,0.0048955986,0.03885904,0.014988295,0.0089235608,0.0024548656000000003
18339,18339,boissons,boissons sans alcool,"Boisson plate aux fruits (10 à 50% de jus), sucrée","Fruit soft drink, still (10-50% of fruit juice), with sugar",3.56,"Boisson plate aux fruits (10 à 50% de jus), sucrée (18339)",0.029337351,0.0048955986,0.03885904,0.014988295,0.0089235608,0.0024548656000000003
18023,18023,boissons,boissons sans alcool,"Boisson plate aux fruits (à moins de 10% de jus), sucrée","Fruit soft drink, still (less than 10% of fruit juice), with sugar",3.31,"Boisson plate aux fruits (à moins de 10% de jus), sucrée (18023)",0.029337351,0.0048955986,0.03885904,0.014988295,0.0089235608,0.0024548656000000003
18309,18309,boissons,boissons sans alcool,"Boisson plate aux fruits (teneur en jus non spécifiée), sucrée","Fruit soft drink, still (fruit juice content unspecified), with sugar",3.56,"Boisson plate aux fruits (teneur en jus non spécifiée), sucrée (18309)",0.029337351,0.0048955986,0.03885904,0.014988295,0.0089235608,0.0024548656000000003
18021,18021,boissons,boissons sans alcool,"Boisson plate aux fruits, (à moins de 10% de jus), non sucrée, avec édulcorants","Fruit soft drink, still (less than 10% of fruit juice), without sugar and with artificial sweetener(s)",2.97,"Boisson plate aux fruits, (à moins de 10% de jus), non sucrée, avec édulcorants (18021)",0.00084698284,0,0.024371213,0.01439887,0.0089235608,0.0024548656000000003
18058,18058,boissons,boissons sans alcool,"Boisson préparée à partir de sirop à diluer type menthe, fraise, etc, sucré, dilué dans l'eau","Syrup (mint, strawberries flavouredetc.), with sugar diluted in water",2.95,"Boisson préparée à partir de sirop à diluer type menthe, fraise, etc, sucré, dilué dans l'eau (18058)",0.011260628,0.0015560577,0.0058066447,0.0015634921000000001,0.00066828923,0.00030277266
18100,18100,boissons,boissons sans alcool,"Cacao, non sucré, poudre soluble","Cocoa powder, without sugar, powder, instant, non rehydrated",2.77,"Cacao, non sucré, poudre soluble (18100)",0.39247747,0.82415115,0.0099703815,0.043795371,0.0045028964,0
18163,18163,boissons,boissons sans alcool,"Café au lait ou cappuccino au chocolat, poudre soluble","Coffee with milk or Cappuccino with chocolate, powder, instant, non rehydrated",2.63,"Café au lait ou cappuccino au chocolat, poudre soluble (18163)",0.8944793099999999,0.11464957,0.0099703815,0.017523409,0.0045028964,0
18160,18160,boissons,boissons sans alcool,"Café au lait ou cappuccino, poudre soluble","Coffee with milk or Cappuccino, powder, instant, non rehydrated",2.63,"Café au lait ou cappuccino, poudre soluble (18160)",0.91297146,0.09254123,0.0099703815,0.016716039000000002,0.0045028964,0
18151,18151,boissons,boissons sans alcool,"Café au lait, café crème ou cappuccino, instantané ou non, non sucré, prêt à boire","Coffee with milk or white coffee or cappuccino, instant coffee or not, without sugar, ready-to-drink",3.06,"Café au lait, café crème ou cappuccino, instantané ou non, non sucré, prêt à boire (18151)",0.052174978000000004,0.0066875093,0.00058157235,0.0010221403999999999,0.00026265394,0.0044040174
18072,18072,boissons,boissons sans alcool,"Café décaféiné, instantané, non sucré, prêt à boire","Decaffeinated instant coffee, without sugar, ready-to-drink",3.18,"Café décaféiné, instantané, non sucré, prêt à boire (18072)",0.21336656,0.043440135,0.00058157235,0.0032871691000000004,0.00026265394,0.0044040174
18070,18070,boissons,boissons sans alcool,"Café décaféiné, non instantané, non sucré, prêt à boire","Decaffeinated not instant coffee, without sugar, ready-to-drink",3.01,"Café décaféiné, non instantané, non sucré, prêt à boire (18070)",0.10093880000000001,0.0071046341,0.00058157235,0.0018190383000000001,0.00026265394,0.0044040174
18071,18071,boissons,boissons sans alcool,"Café expresso, non instantané, non sucré, prêt à boire","Espresso coffee, not instant coffee, without sugar, ready-to-drink",3.01,"Café expresso, non instantané, non sucré, prêt à boire (18071)",0.10093880000000001,0.0038903165999999998,0.00058157235,0.0018190383000000001,0.00026265394,0.0044040174
18069,18069,boissons,boissons sans alcool,"Café, décaféiné, poudre soluble","Decaffeinated coffee, powder, instant, non rehydrated",3.49,"Café, décaféiné, poudre soluble (18069)",3.6579215,0.74473059,0.0099703815,0.05635469,0.0045028964,0
18073,18073,boissons,boissons sans alcool,"Café, instantané, non sucré, prêt à boire","Instant coffee, without sugar, ready-to-drink",3.18,"Café, instantané, non sucré, prêt à boire (18073)",0.21336656,0.036645643,0.00058157235,0.0032871691000000004,0.00026265394,0.0044040174
18003,18003,boissons,boissons sans alcool,"Café, moulu","Coffee, ground",3.02,"Café, moulu (18003)",1.7304783,0.066694953,0.0099703815,0.031185295999999998,0.0045028964,0
18004,18004,boissons,boissons sans alcool,"Café, non instantané, non sucré, prêt à boire","Not instant coffee, without sugar, ready-to-drink",3.01,"Café, non instantané, non sucré, prêt à boire (18004)",0.10093880000000001,0.0038903165999999998,0.00058157235,0.0018190383000000001,0.00026265394,0.0044040174
18005,18005,boissons,boissons sans alcool,"Café, poudre soluble","Coffee, powder, instant, non rehydrated",3.49,"Café, poudre soluble (18005)",3.6579215,0.6282469199999999,0.0099703815,0.05635469,0.0045028964,0
5207,5207,boissons,boisson alcoolisées,Champagne,Champagne,3.18,Champagne (5207),0.086511834,0.010622313000000001,0.050708750999999996,0.02442806,0.0089414467,0.0024548656000000003
18162,18162,boissons,boissons sans alcool,"Chicorée et café, instantané, non sucré, prêt à boire (reconstituée avec de l'eau)","Mix of chicory and coffee, instant, without sugar, ready-to-drink (reconstituted with water)",3.01,"Chicorée et café, instantané, non sucré, prêt à boire (reconstituée avec de l'eau) (18162)",0.20755152999999998,0.035528932,0.03885904,0.011227253,0.0045028964,0
18153,18153,boissons,boissons sans alcool,"Chicorée et café, instantané, non sucré, prête à boire (reconstituée avec du lait demi-écrémé standard)","Mix of chicory and coffee, instant, without sugar, ready-to-drink (reconstituted with standard semi-skimmed milk)",3.01,"Chicorée et café, instantané, non sucré, prête à boire (reconstituée avec du lait demi-écrémé standard) (18153)",0.20755152999999998,0.035528932,0.03885904,0.011227253,0.0045028964,0
18150,18150,boissons,boissons sans alcool,"Chicorée et café, poudre soluble","Mix of chicory and coffee, powder, instant, non rehydrated",2.31,"Chicorée et café, poudre soluble (18150)",1.5647738,0.42533576,0.050708750999999996,0.034612011,0.0045028964,0
18161,18161,boissons,boissons sans alcool,"Chicorée, instantanée, non sucrée, prête à boire (reconstituée avec du lait demi-écrémé standard)","Instant chicory, without sugar and artificial sweeteners, ready-to-drink (reconstituted with standard semi-skimmed milk)",2.39,"Chicorée, instantanée, non sucrée, prête à boire (reconstituée avec du lait demi-écrémé standard) (18161)",0.09240594,0.0015056681,0.03885904,0.0095509955,0.0045028964,0
18152,18152,boissons,boissons sans alcool,"Chicorée, poudre soluble","Chicory, powder, instant",2.74,"Chicorée, poudre soluble (18152)",0.0024700574,0.011928376000000001,0.0010436514,0.0004911768700000001,8.7692226e-05,0.004361441299999999
5022,5022,boissons,boisson alcoolisées,Cidre aromatisé (framboise),Flavoured cider,2.89,Cidre aromatisé (framboise) (5022),0.0477654,0.010420061,0.050708750999999996,0.023725132,0.0089235608,0.0024548656000000003
5021,5021,boissons,boisson alcoolisées,Cidre bouché demi-sec,"Cider, half-dry",2.89,Cidre bouché demi-sec (5021),0.0477654,0.010420061,0.050708750999999996,0.023725132,0.0089235608,0.0024548656000000003
5006,5006,boissons,boisson alcoolisées,Cidre brut,"Cider, dry",2.89,Cidre brut (5006),0.0477654,0.010420061,0.050708750999999996,0.023725132,0.0089235608,0.0024548656000000003
5007,5007,boissons,boisson alcoolisées,Cidre doux,"Cider, sweet",2.89,Cidre doux (5007),0.0477654,0.010420061,0.050708750999999996,0.023725132,0.0089235608,0.0024548656000000003
5020,5020,boissons,boisson alcoolisées,Cidre traditionnel,Cider,2.89,Cidre traditionnel (5020),0.0477654,0.010420061,0.050708750999999996,0.023725132,0.0089235608,0.0024548656000000003
18220,18220,boissons,boissons sans alcool,"Citron ou Lime, spécialité à diluer pour boissons, sans sucres ajoutés","Lemon or lime base, for beverage, without sugar (to be diluted)",2.41,"Citron ou Lime, spécialité à diluer pour boissons, sans sucres ajoutés (18220)",0.05774042,0.0047520020999999996,0.050708750999999996,0.015522188,0.0044723036,0
1012,1012,boissons,boisson alcoolisées,Cocktail à base de rhum,Rum-based cocktail,2.65,Cocktail à base de rhum (1012),0.034872074,0.016178698999999998,0.050708750999999996,0.014303162,0.0044018495,0.0024548656000000003
1013,1013,boissons,boisson alcoolisées,Cocktail à base de whisky,Whiskey-based cocktail,2.68,Cocktail à base de whisky (1013),0.00054447758,0.024065884,0.050708750999999996,0.012988267,0.0044018495,0.0024548656000000003
2008,2008,boissons,boisson alcoolisées,Cocktail sans alcool (à base de jus de fruits et de sirop),"Cocktail, alcohol-free (juices and syrup-based cocktail)",2.29,Cocktail sans alcool (à base de jus de fruits et de sirop) (2008),0.042956192,0.0022191275999999998,0.050708750999999996,0.022269062,0.0089235608,0.0024548656000000003
1022,1022,boissons,boisson alcoolisées,"Cocktail type punch, 16% alcool","Cocktail, punch type, 16% alcohol",2.61,"Cocktail type punch, 16% alcool (1022)",0.046292116999999994,0.015283054,0.050708750999999996,0.0221469,0.0089235608,0.0024548656000000003
18060,18060,boissons,boissons sans alcool,"Cola, non sucré, avec édulcorants","Cola, without sugar and with artificial sweetener(s)",2.6,"Cola, non sucré, avec édulcorants (18060)",0.026288591,0.0029585851,0.03885904,0.015753703,0.0089235608,0.0024548656000000003
18068,18068,boissons,boissons sans alcool,"Cola, non sucré, avec édulcorants, sans caféine","Cola, without sugar, with artificial sweetener(s) and with caffeine",2.6,"Cola, non sucré, avec édulcorants, sans caféine (18068)",0.026288591,0.0029585851,0.03885904,0.015753703,0.0089235608,0.0024548656000000003
18018,18018,boissons,boissons sans alcool,"Cola, sucré","Cola, with sugar",2.6,"Cola, sucré (18018)",0.026288591,0.0029585851,0.03885904,0.015753703,0.0089235608,0.0024548656000000003
18037,18037,boissons,boissons sans alcool,"Cola, sucré, avec édulcorants","Cola, with sugar and artificial sweetener(s)",2.6,"Cola, sucré, avec édulcorants (18037)",0.026288591,0.0029585851,0.03885904,0.015753703,0.0089235608,0.0024548656000000003
18067,18067,boissons,boissons sans alcool,"Cola, sucré, sans caféine","Cola, with sugar and without caffeine",2.6,"Cola, sucré, sans caféine (18067)",0.026288591,0.0029585851,0.03885904,0.015753703,0.0089235608,0.0024548656000000003
1021,1021,boissons,boisson alcoolisées,Crème de cassis,Blackcurrant liqueur,2.97,Crème de cassis (1021),0.1305108,0.009454265900000001,0.050708750999999996,0.014746115,0.0044018495,0.0024548656000000003
18039,18039,boissons,boissons sans alcool,Diabolo (limonade et sirop),Lemonade with a flavoured syrup,2.31,Diabolo (limonade et sirop) (18039),0.034771736000000004,0.0042475945,0.03885904,0.015912965999999997,0.0089235608,0.0024548656000000003
76080,76080,boissons,eaux,"Eau de source Cristaline, embouteillée, non gazeuse","Spring still water (Cristaline), bottled",2.97,"Eau de source Cristaline, embouteillée, non gazeuse (76080)",0.00084698284,0,0.02214474,0.008185950400000001,0.0044723036,0.00035069508
76028,76028,boissons,eaux,"Eau de source Ogeu, embouteillée, faiblement minéralisée (Ogeu, 64)","Spring water (Ogeu), bottled, lightly mineralized",2.97,"Eau de source Ogeu, embouteillée, faiblement minéralisée (Ogeu, 64) (76028)",0.00084698284,0,0.02214474,0.008185950400000001,0.0044723036,0.00035069508
1001,1001,boissons,boisson alcoolisées,Eau de vie,Clear fruit brandy or eau-de-vie,3.3,Eau de vie (1001),0.0010697005,0.047280716,0.050708750999999996,0.014130639,0.0044018495,0
1023,1023,boissons,boisson alcoolisées,"Eau de vie de vin, type armagnac, cognac","Spirit made from wine, armagnac or cognac type",3.29,"Eau de vie de vin, type armagnac, cognac (1023)",0.0010697005,0.047280716,0.050708750999999996,0.014130639,0.0044018495,0.0024548656000000003
18430,18430,boissons,eaux,Eau embouteillée de source,"Water, bottled",2.51,Eau embouteillée de source (18430),0.00084698284,0,0.02214474,0.008185950400000001,0.0044723036,0.00035069508
76000,76000,boissons,eaux,"Eau minérale Abatilles, embouteillée, non gazeuse, faiblement minéralisée (Arcachon, 33)","Mineral still water (Abatilles), bottled, lightly mineralized",2.97,"Eau minérale Abatilles, embouteillée, non gazeuse, faiblement minéralisée (Arcachon, 33) (76000)",0.00084698284,0,0.02214474,0.008185950400000001,0.0044723036,0.00035069508
76001,76001,boissons,eaux,"Eau minérale Aix-les-Bains, embouteillée, non gazeuse, faiblement minéralisée (Aix-les-Bains, 73)","Mineral still water (Aix-les-Bains), bottled, lightly mineralized",2.97,"Eau minérale Aix-les-Bains, embouteillée, non gazeuse, faiblement minéralisée (Aix-les-Bains, 73) (76001)",0.00084698284,0,0.02214474,0.008185950400000001,0.0044723036,0.00035069508
76002,76002,boissons,eaux,"Eau minérale Aizac, embouteillée, gazeuse, faiblement minéralisée (Aizac, 07)","Mineral sparkling water (Aziac), bottled, lightly mineralized",3.01,"Eau minérale Aizac, embouteillée, gazeuse, faiblement minéralisée (Aizac, 07) (76002)",0.00084698284,0,0.02214474,0.008185950400000001,0.0044723036,0.00035069508
76004,76004,boissons,eaux,"Eau minérale Amanda, embouteillée, non gazeuse, fortement minéralisée (St-Amand, 59)","Mineral still water (Amanda), bottled, strongly mineralized",2.97,"Eau minérale Amanda, embouteillée, non gazeuse, fortement minéralisée (St-Amand, 59) (76004)",0.00084698284,0,0.02214474,0.008185950400000001,0.0044723036,0.00035069508
76079,76079,boissons,eaux,"Eau minérale Appollinaris, embouteillée, non gazeuse, fortement minéralisée (Allemagne)","Mineral still water (Appollinaris), bottled, strongly mineralized",2.97,"Eau minérale Appollinaris, embouteillée, non gazeuse, fortement minéralisée (Allemagne) (76079)",0.00084698284,0,0.02214474,0.008185950400000001,0.0044723036,0.00035069508
76006,76006,boissons,eaux,"Eau minérale Arcens, embouteillée, gazeuse, moyennement minéralisée (Arcens, 07)","Mineral sparkling water (Arcens), bottled, averagely mineralized",3.01,"Eau minérale Arcens, embouteillée, gazeuse, moyennement minéralisée (Arcens, 07) (76006)",0.00084698284,0,0.02214474,0.008185950400000001,0.0044723036,0.00035069508
76007,76007,boissons,eaux,"Eau minérale Ardesy, embouteillée, gazeuse, fortement minéralisée (Ardes, 63)","Mineral sparkling water (Ardesy), bottled, strongly mineralized",3.01,"Eau minérale Ardesy, embouteillée, gazeuse, fortement minéralisée (Ardes, 63) (76007)",0.00084698284,0,0.02214474,0.008185950400000001,0.0044723036,0.00035069508
